period,od_index,flow,route,n_attractive_lines,own_headway_min,combined_headway_min,wait_now_min,wait_hyperpath_min,saving_min,flow_weighted_saving
am_peak,9101,0.15458222023777993,008,2,30.0,15.0,10.5,6.75,7.5,1.1593666517833494
am_peak,9102,0.2576370337296332,008,2,30.0,15.0,10.5,6.75,7.5,1.932277752972249
am_peak,9103,0.6698562876970463,008,2,30.0,15.0,10.5,6.75,7.5,5.0239221577278474
am_peak,9104,0.20610962698370655,008,2,30.0,15.0,10.5,6.75,7.5,1.5458222023777992
am_peak,9105,0.15458222023777993,008,2,30.0,15.0,10.5,6.75,7.5,1.1593666517833494
am_peak,9106,0.2576370337296332,008,2,30.0,15.0,10.5,6.75,7.5,1.932277752972249
am_peak,9107,0.2576370337296332,008,2,30.0,15.0,10.5,6.75,7.5,1.932277752972249
am_peak,9108,0.15458222023777993,008,2,30.0,15.0,10.5,6.75,7.5,1.1593666517833494
am_peak,9109,0.15458222023777993,008,2,30.0,15.0,10.5,6.75,7.5,1.1593666517833494
am_peak,9109,0.15458222023777993,035,2,60.0,45.0,18.0,14.25,7.5,1.1593666517833494
am_peak,9110,0.15458222023777993,008,2,30.0,15.0,10.5,6.75,7.5,1.1593666517833494
am_peak,9112,0.15458222023777993,008,2,30.0,15.0,10.5,6.75,7.5,1.1593666517833494
am_peak,9113,0.4122192539674131,008,2,30.0,15.0,10.5,6.75,7.5,3.0916444047555984
am_peak,9114,0.30916444047555985,008,2,30.0,15.0,10.5,6.75,7.5,2.318733303566699
am_peak,9115,0.15458222023777993,008,2,30.0,15.0,10.5,6.75,7.5,1.1593666517833494
am_peak,9116,0.5152740674592664,008,2,30.0,15.0,10.5,6.75,7.5,3.864555505944498
am_peak,9117,0.2576370337296332,008,2,30.0,15.0,10.5,6.75,7.5,1.932277752972249
am_peak,9118,0.15458222023777993,008,2,30.0,15.0,10.5,6.75,7.5,1.1593666517833494
am_peak,9120,0.30916444047555985,008,2,30.0,15.0,10.5,6.75,7.5,2.318733303566699
am_peak,9121,0.30916444047555985,008,2,30.0,15.0,10.5,6.75,7.5,2.318733303566699
am_peak,9122,0.46374666071333975,008,2,30.0,15.0,10.5,6.75,7.5,3.4780999553500482
am_peak,9123,0.20610962698370655,008,2,30.0,15.0,10.5,6.75,7.5,1.5458222023777992
am_peak,9124,0.2576370337296332,008,2,30.0,15.0,10.5,6.75,7.5,1.932277752972249
am_peak,9125,0.20610962698370655,008,2,30.0,15.0,10.5,6.75,7.5,1.5458222023777992
am_peak,9125,0.20610962698370655,005,2,60.0,30.0,18.0,10.5,15.0,3.0916444047555984
am_peak,9126,0.20610962698370655,008,2,30.0,15.0,10.5,6.75,7.5,1.5458222023777992
am_peak,9126,0.20610962698370655,010,4,28.8,4.8,10.2,2.4,15.599999999999998,3.2153101809458215
am_peak,9127,0.15458222023777993,008,2,30.0,15.0,10.5,6.75,7.5,1.1593666517833494
am_peak,9128,0.15458222023777993,008,2,30.0,15.0,10.5,6.75,7.5,1.1593666517833494
am_peak,9129,0.15458222023777993,008,2,30.0,15.0,10.5,6.75,7.5,1.1593666517833494
am_peak,9130,0.721383694442973,008,2,30.0,15.0,10.5,6.75,7.5,5.410377708322297
am_peak,9131,1.442767388885946,008,2,30.0,15.0,10.5,6.75,7.5,10.820755416644595
am_peak,9132,0.46374666071333975,008,2,30.0,15.0,10.5,6.75,7.5,3.4780999553500482
am_peak,9134,0.6698562876970463,034,2,15.0,12.0,6.75,6.0,1.5,1.0047844315455694
am_peak,9135,0.4122192539674131,034,2,15.0,12.0,6.75,6.0,1.5,0.6183288809511196
am_peak,9136,0.15458222023777993,034,2,15.0,12.0,6.75,6.0,1.5,0.2318733303566699
am_peak,9136,0.15458222023777993,002,2,30.0,15.0,10.5,6.75,7.5,1.1593666517833494
am_peak,9137,0.15458222023777993,034,2,15.0,12.0,6.75,6.0,1.5,0.2318733303566699
am_peak,9139,1.9580414563452124,034,2,15.0,12.0,6.75,6.0,1.5,2.937062184517819
am_peak,9139,1.9580414563452124,002,2,30.0,15.0,10.5,6.75,7.5,14.685310922589093
am_peak,9140,0.20610962698370655,034,2,15.0,12.0,6.75,6.0,1.5,0.3091644404755598
am_peak,9141,0.30916444047555985,034,2,15.0,12.0,6.75,6.0,1.5,0.4637466607133398
am_peak,9142,0.20610962698370655,101,2,30.0,15.0,10.5,6.75,7.5,1.5458222023777992
am_peak,9145,0.20610962698370655,101,2,30.0,15.0,10.5,6.75,7.5,1.5458222023777992
am_peak,9146,1.288185168648166,034,2,15.0,12.0,6.75,6.0,1.5,1.932277752972249
am_peak,9149,0.566801474205193,034,2,15.0,12.0,6.75,6.0,1.5,0.8502022113077895
am_peak,9150,0.4122192539674131,034,2,15.0,12.0,6.75,6.0,1.5,0.6183288809511196
am_peak,9151,0.2576370337296332,034,2,15.0,12.0,6.75,6.0,1.5,0.3864555505944498
am_peak,9152,0.15458222023777993,034,2,15.0,12.0,6.75,6.0,1.5,0.2318733303566699
am_peak,9152,0.15458222023777993,033,2,60.0,30.0,18.0,10.5,15.0,2.318733303566699
am_peak,9153,0.15458222023777993,034,2,15.0,12.0,6.75,6.0,1.5,0.2318733303566699
am_peak,9153,0.15458222023777993,033,2,60.0,30.0,18.0,10.5,15.0,2.318733303566699
am_peak,9154,0.15458222023777993,034,2,15.0,12.0,6.75,6.0,1.5,0.2318733303566699
am_peak,9154,0.15458222023777993,033,2,60.0,30.0,18.0,10.5,15.0,2.318733303566699
am_peak,9155,0.4122192539674131,034,2,15.0,12.0,6.75,6.0,1.5,0.6183288809511196
am_peak,9156,0.566801474205193,034,2,15.0,12.0,6.75,6.0,1.5,0.8502022113077895
am_peak,9157,0.6183288809511197,034,2,15.0,12.0,6.75,6.0,1.5,0.9274933214266796
am_peak,9158,0.20610962698370655,034,2,15.0,12.0,6.75,6.0,1.5,0.3091644404755598
am_peak,9159,0.20610962698370655,034,2,15.0,12.0,6.75,6.0,1.5,0.3091644404755598
am_peak,9159,0.20610962698370655,004,2,30.0,15.0,10.5,6.75,7.5,1.5458222023777992
am_peak,9160,0.20610962698370655,008,2,30.0,15.0,10.5,6.75,7.5,1.5458222023777992
am_peak,9163,0.15458222023777993,008,2,30.0,15.0,10.5,6.75,7.5,1.1593666517833494
am_peak,9168,0.30916444047555985,034,2,15.0,12.0,6.75,6.0,1.5,0.4637466607133398
am_peak,9174,0.15458222023777993,101,2,30.0,15.0,10.5,6.75,7.5,1.1593666517833494
am_peak,9179,0.20610962698370655,034,2,15.0,12.0,6.75,6.0,1.5,0.3091644404755598
am_peak,9180,0.2576370337296332,034,2,15.0,12.0,6.75,6.0,1.5,0.3864555505944498
am_peak,9181,0.20610962698370655,034,2,15.0,12.0,6.75,6.0,1.5,0.3091644404755598
am_peak,9181,0.20610962698370655,010,4,26.742857142857144,4.8,9.685714285714287,2.4,14.571428571428573,3.0033117074768674
am_peak,9182,0.2576370337296332,034,2,15.0,12.0,6.75,6.0,1.5,0.3864555505944498
am_peak,9183,0.15458222023777993,034,2,15.0,12.0,6.75,6.0,1.5,0.2318733303566699
am_peak,9188,0.20610962698370655,001,2,30.0,15.0,10.5,6.75,7.5,1.5458222023777992
am_peak,9189,0.3606918472214865,034,2,15.0,12.0,6.75,6.0,1.5,0.5410377708322298
am_peak,9190,0.721383694442973,034,2,15.0,12.0,6.75,6.0,1.5,1.0820755416644596
am_peak,9190,0.721383694442973,004,2,30.0,15.0,10.5,6.75,7.5,5.410377708322297
am_peak,9192,0.15458222023777993,034,2,15.0,12.0,6.75,6.0,1.5,0.2318733303566699
am_peak,9194,0.20610962698370655,035,2,60.0,45.0,18.0,14.25,7.5,1.5458222023777992
am_peak,9201,0.15458222023777993,035,2,60.0,45.0,18.0,14.25,7.5,1.1593666517833494
am_peak,9203,0.15458222023777993,035,2,60.0,45.0,18.0,14.25,7.5,1.1593666517833494
am_peak,9203,0.15458222023777993,101,2,30.0,25.714285714285715,10.5,9.428571428571429,2.1428571428571423,0.3312476147952426
am_peak,9205,0.30916444047555985,023,3,15.0,8.571428571428571,6.75,4.285714285714286,4.928571428571429,1.5237390280581165
am_peak,9207,0.20610962698370655,035,2,60.0,45.0,18.0,14.25,7.5,1.5458222023777992
am_peak,9208,0.46374666071333975,008,2,30.0,15.0,10.5,6.75,7.5,3.4780999553500482
am_peak,9209,0.20610962698370655,008,2,30.0,15.0,10.5,6.75,7.5,1.5458222023777992
am_peak,9210,0.5152740674592664,008,2,30.0,15.0,10.5,6.75,7.5,3.864555505944498
am_peak,9211,0.15458222023777993,008,2,30.0,15.0,10.5,6.75,7.5,1.1593666517833494
am_peak,9212,0.15458222023777993,008,2,30.0,15.0,10.5,6.75,7.5,1.1593666517833494
am_peak,9213,0.15458222023777993,008,2,30.0,15.0,10.5,6.75,7.5,1.1593666517833494
am_peak,9213,0.15458222023777993,007,2,30.0,10.0,10.5,5.0,11.0,1.7004044226155792
am_peak,9214,0.566801474205193,008,2,30.0,15.0,10.5,6.75,7.5,4.251011056538948
am_peak,9215,0.2576370337296332,008,2,30.0,15.0,10.5,6.75,7.5,1.932277752972249
am_peak,9215,0.2576370337296332,010,4,28.8,4.8,10.2,2.4,15.599999999999998,4.019137726182278
am_peak,9217,0.3606918472214865,008,2,30.0,15.0,10.5,6.75,7.5,2.7051888541611486
am_peak,9218,0.2576370337296332,008,2,30.0,15.0,10.5,6.75,7.5,1.932277752972249
am_peak,9220,0.15458222023777993,008,2,30.0,15.0,10.5,6.75,7.5,1.1593666517833494
am_peak,9221,0.2576370337296332,008,2,30.0,15.0,10.5,6.75,7.5,1.932277752972249
am_peak,9222,0.15458222023777993,008,2,30.0,15.0,10.5,6.75,7.5,1.1593666517833494
am_peak,9222,0.15458222023777993,033,2,60.0,30.0,18.0,10.5,15.0,2.318733303566699
am_peak,9223,0.15458222023777993,008,2,30.0,15.0,10.5,6.75,7.5,1.1593666517833494
am_peak,9224,0.6183288809511197,008,2,30.0,15.0,10.5,6.75,7.5,4.637466607133398
am_peak,9226,0.15458222023777993,008,2,30.0,15.0,10.5,6.75,7.5,1.1593666517833494
am_peak,9227,0.20610962698370655,035,2,60.0,45.0,18.0,14.25,7.5,1.5458222023777992
am_peak,9228,0.3606918472214865,035,2,60.0,45.0,18.0,14.25,7.5,2.7051888541611486
am_peak,9229,0.2576370337296332,008,2,30.0,15.0,10.5,6.75,7.5,1.932277752972249
am_peak,9230,0.20610962698370655,035,2,60.0,45.0,18.0,14.25,7.5,1.5458222023777992
am_peak,9233,0.15458222023777993,008,2,30.0,15.0,10.5,6.75,7.5,1.1593666517833494
am_peak,9234,0.15458222023777993,008,2,30.0,15.0,10.5,6.75,7.5,1.1593666517833494
am_peak,9235,0.15458222023777993,008,2,30.0,15.0,10.5,6.75,7.5,1.1593666517833494
am_peak,9237,0.3606918472214865,008,2,30.0,15.0,10.5,6.75,7.5,2.7051888541611486
am_peak,9238,0.46374666071333975,008,2,30.0,15.0,10.5,6.75,7.5,3.4780999553500482
am_peak,9239,1.4942947956318726,008,2,30.0,15.0,10.5,6.75,7.5,11.207210967239044
am_peak,9240,0.20610962698370655,008,2,30.0,15.0,10.5,6.75,7.5,1.5458222023777992
am_peak,9242,0.30916444047555985,035,2,60.0,45.0,18.0,14.25,7.5,2.318733303566699
am_peak,9243,0.3606918472214865,035,2,60.0,45.0,18.0,14.25,7.5,2.7051888541611486
am_peak,9247,0.20610962698370655,035,2,60.0,45.0,18.0,14.25,7.5,1.5458222023777992
am_peak,9247,0.20610962698370655,101,2,30.0,25.714285714285715,10.5,9.428571428571429,2.1428571428571423,0.44166348639365677
am_peak,9247,0.20610962698370655,010,4,28.8,4.8,10.2,2.4,15.599999999999998,3.2153101809458215
am_peak,9248,0.2576370337296332,035,2,60.0,45.0,18.0,14.25,7.5,1.932277752972249
am_peak,9248,0.2576370337296332,101,2,30.0,25.714285714285715,10.5,9.428571428571429,2.1428571428571423,0.552079357992071
am_peak,9254,0.15458222023777993,035,2,60.0,45.0,18.0,14.25,7.5,1.1593666517833494
am_peak,9255,0.15458222023777993,035,2,60.0,45.0,18.0,14.25,7.5,1.1593666517833494
am_peak,9257,0.2576370337296332,035,2,60.0,45.0,18.0,14.25,7.5,1.932277752972249
am_peak,9258,0.3606918472214865,035,2,60.0,45.0,18.0,14.25,7.5,2.7051888541611486
am_peak,9259,0.20610962698370655,035,2,60.0,45.0,18.0,14.25,7.5,1.5458222023777992
am_peak,9263,0.20610962698370655,035,2,60.0,45.0,18.0,14.25,7.5,1.5458222023777992
am_peak,9263,0.20610962698370655,008,2,30.0,15.0,10.5,6.75,7.5,1.5458222023777992
am_peak,9264,0.15458222023777993,033,2,60.0,30.0,18.0,10.5,15.0,2.318733303566699
am_peak,9266,0.20610962698370655,010,4,26.742857142857144,4.8,9.685714285714287,2.4,14.571428571428573,3.0033117074768674
am_peak,9267,0.15458222023777993,005,2,60.0,30.0,18.0,10.5,15.0,2.318733303566699
am_peak,9268,0.20610962698370655,035,2,60.0,45.0,18.0,14.25,7.5,1.5458222023777992
am_peak,9268,0.20610962698370655,022,2,31.764705882352942,12.705882352941178,10.941176470588236,6.176470588235294,9.529411764705882,1.9641035041976742
am_peak,9271,0.8244385079348262,023,3,15.0,8.571428571428571,6.75,4.285714285714286,4.928571428571429,4.063304074821644
am_peak,9278,0.20610962698370655,001,6,30.0,6.0,10.5,3.0,15.0,3.0916444047555984
am_peak,9282,0.5152740674592664,010,4,28.8,4.8,10.2,2.4,15.599999999999998,8.038275452364555
am_peak,9283,0.15458222023777993,002,2,30.0,15.0,10.5,6.75,7.5,1.1593666517833494
am_peak,9285,0.15458222023777993,005,2,60.0,30.0,18.0,10.5,15.0,2.318733303566699
am_peak,9293,0.15458222023777993,035,2,60.0,45.0,18.0,14.25,7.5,1.1593666517833494
am_peak,9294,0.2576370337296332,035,2,60.0,45.0,18.0,14.25,7.5,1.932277752972249
am_peak,9314,0.15458222023777993,021,2,51.42857142857143,32.72727272727273,15.857142857142858,11.181818181818182,9.350649350649352,1.445444137288332
am_peak,9317,0.3606918472214865,010,4,26.742857142857144,4.8,9.685714285714287,2.4,14.571428571428573,5.255795488084519
am_peak,9319,0.15458222023777993,005,2,60.0,30.0,18.0,10.5,15.0,2.318733303566699
am_peak,9320,0.15458222023777993,022,2,31.764705882352942,12.705882352941178,10.941176470588236,6.176470588235294,9.529411764705882,1.4730776281482558
am_peak,9321,0.15458222023777993,010,4,28.8,4.8,10.2,2.4,15.599999999999998,2.4114826357093664
am_peak,9326,0.20610962698370655,101,2,30.0,15.0,10.5,6.75,7.5,1.5458222023777992
am_peak,9327,0.566801474205193,101,2,30.0,15.0,10.5,6.75,7.5,4.251011056538948
am_peak,9328,0.15458222023777993,101,2,30.0,15.0,10.5,6.75,7.5,1.1593666517833494
am_peak,9329,0.15458222023777993,101,2,30.0,15.0,10.5,6.75,7.5,1.1593666517833494
am_peak,9330,1.0820755416644594,101,2,30.0,15.0,10.5,6.75,7.5,8.115566562483446
am_peak,9331,0.2576370337296332,101,2,30.0,15.0,10.5,6.75,7.5,1.932277752972249
am_peak,9331,0.2576370337296332,010,4,28.8,4.8,10.2,2.4,15.599999999999998,4.019137726182278
am_peak,9332,0.15458222023777993,101,2,30.0,15.0,10.5,6.75,7.5,1.1593666517833494
am_peak,9333,0.5152740674592664,101,2,30.0,15.0,10.5,6.75,7.5,3.864555505944498
am_peak,9334,0.2576370337296332,101,2,30.0,15.0,10.5,6.75,7.5,1.932277752972249
am_peak,9335,0.15458222023777993,101,2,30.0,15.0,10.5,6.75,7.5,1.1593666517833494
am_peak,9338,0.15458222023777993,101,2,30.0,15.0,10.5,6.75,7.5,1.1593666517833494
am_peak,9338,0.15458222023777993,004,2,30.0,15.0,10.5,6.75,7.5,1.1593666517833494
am_peak,9339,0.30916444047555985,035,2,60.0,45.0,18.0,14.25,7.5,2.318733303566699
am_peak,9340,0.20610962698370655,035,2,60.0,45.0,18.0,14.25,7.5,1.5458222023777992
am_peak,9342,0.20610962698370655,101,2,30.0,15.0,10.5,6.75,7.5,1.5458222023777992
am_peak,9349,0.7729111011888996,101,2,30.0,15.0,10.5,6.75,7.5,5.796833258916747
am_peak,9350,0.2576370337296332,101,2,30.0,15.0,10.5,6.75,7.5,1.932277752972249
am_peak,9351,0.15458222023777993,101,2,30.0,15.0,10.5,6.75,7.5,1.1593666517833494
am_peak,9352,0.15458222023777993,101,2,30.0,15.0,10.5,6.75,7.5,1.1593666517833494
am_peak,9353,0.15458222023777993,101,2,30.0,15.0,10.5,6.75,7.5,1.1593666517833494
am_peak,9354,0.30916444047555985,101,2,30.0,15.0,10.5,6.75,7.5,2.318733303566699
am_peak,9355,0.15458222023777993,101,2,30.0,15.0,10.5,6.75,7.5,1.1593666517833494
am_peak,9356,0.15458222023777993,101,2,30.0,15.0,10.5,6.75,7.5,1.1593666517833494
am_peak,9356,0.15458222023777993,022,2,31.764705882352942,12.705882352941178,10.941176470588236,6.176470588235294,9.529411764705882,1.4730776281482558
am_peak,9357,0.15458222023777993,101,2,30.0,15.0,10.5,6.75,7.5,1.1593666517833494
am_peak,9358,0.20610962698370655,101,2,30.0,15.0,10.5,6.75,7.5,1.5458222023777992
am_peak,9358,0.20610962698370655,001,2,30.0,15.0,10.5,6.75,7.5,1.5458222023777992
am_peak,9359,0.2576370337296332,101,2,30.0,15.0,10.5,6.75,7.5,1.932277752972249
am_peak,9361,1.1851303551563128,101,2,30.0,15.0,10.5,6.75,7.5,8.888477663672345
am_peak,9362,0.3606918472214865,101,2,30.0,15.0,10.5,6.75,7.5,2.7051888541611486
am_peak,9363,0.15458222023777993,008,2,30.0,15.0,10.5,6.75,7.5,1.1593666517833494
am_peak,9364,0.15458222023777993,008,2,30.0,15.0,10.5,6.75,7.5,1.1593666517833494
am_peak,9365,1.0820755416644594,008,2,30.0,15.0,10.5,6.75,7.5,8.115566562483446
am_peak,9366,0.15458222023777993,008,2,30.0,15.0,10.5,6.75,7.5,1.1593666517833494
am_peak,9367,0.2576370337296332,008,2,30.0,15.0,10.5,6.75,7.5,1.932277752972249
am_peak,9368,0.15458222023777993,008,2,30.0,15.0,10.5,6.75,7.5,1.1593666517833494
am_peak,9368,0.15458222023777993,101,2,30.0,15.0,10.5,6.75,7.5,1.1593666517833494
am_peak,9369,0.9790207281726062,008,2,30.0,15.0,10.5,6.75,7.5,7.342655461294546
am_peak,9370,0.20610962698370655,008,2,30.0,15.0,10.5,6.75,7.5,1.5458222023777992
am_peak,9371,0.15458222023777993,008,2,30.0,15.0,10.5,6.75,7.5,1.1593666517833494
am_peak,9371,0.15458222023777993,010,4,28.8,4.8,10.2,2.4,15.599999999999998,2.4114826357093664
am_peak,9373,0.5152740674592664,008,2,30.0,15.0,10.5,6.75,7.5,3.864555505944498
am_peak,9374,0.15458222023777993,008,2,30.0,15.0,10.5,6.75,7.5,1.1593666517833494
am_peak,9375,0.15458222023777993,008,2,30.0,15.0,10.5,6.75,7.5,1.1593666517833494
am_peak,9376,0.3606918472214865,008,2,30.0,15.0,10.5,6.75,7.5,2.7051888541611486
am_peak,9377,0.20610962698370655,008,2,30.0,15.0,10.5,6.75,7.5,1.5458222023777992
am_peak,9378,0.15458222023777993,008,2,30.0,15.0,10.5,6.75,7.5,1.1593666517833494
am_peak,9379,0.15458222023777993,008,2,30.0,15.0,10.5,6.75,7.5,1.1593666517833494
am_peak,9380,0.30916444047555985,008,2,30.0,15.0,10.5,6.75,7.5,2.318733303566699
am_peak,9381,0.46374666071333975,008,2,30.0,15.0,10.5,6.75,7.5,3.4780999553500482
am_peak,9382,0.2576370337296332,008,2,30.0,15.0,10.5,6.75,7.5,1.932277752972249
am_peak,9383,0.4122192539674131,008,2,30.0,15.0,10.5,6.75,7.5,3.0916444047555984
am_peak,9384,0.20610962698370655,008,2,30.0,15.0,10.5,6.75,7.5,1.5458222023777992
am_peak,9384,0.20610962698370655,035,2,60.0,45.0,18.0,14.25,7.5,1.5458222023777992
am_peak,9385,0.15458222023777993,008,2,30.0,15.0,10.5,6.75,7.5,1.1593666517833494
am_peak,9385,0.15458222023777993,035,2,60.0,45.0,18.0,14.25,7.5,1.1593666517833494
am_peak,9386,0.30916444047555985,008,2,30.0,15.0,10.5,6.75,7.5,2.318733303566699
am_peak,9387,0.30916444047555985,008,2,30.0,15.0,10.5,6.75,7.5,2.318733303566699
am_peak,9388,0.15458222023777993,008,2,30.0,15.0,10.5,6.75,7.5,1.1593666517833494
am_peak,9389,0.3606918472214865,008,2,30.0,15.0,10.5,6.75,7.5,2.7051888541611486
am_peak,9390,0.15458222023777993,008,2,30.0,15.0,10.5,6.75,7.5,1.1593666517833494
am_peak,9391,0.4122192539674131,008,2,30.0,15.0,10.5,6.75,7.5,3.0916444047555984
am_peak,9392,0.15458222023777993,008,2,30.0,15.0,10.5,6.75,7.5,1.1593666517833494
am_peak,9393,0.15458222023777993,008,2,30.0,15.0,10.5,6.75,7.5,1.1593666517833494
am_peak,9394,0.15458222023777993,008,2,30.0,15.0,10.5,6.75,7.5,1.1593666517833494
am_peak,9395,0.15458222023777993,008,2,30.0,15.0,10.5,6.75,7.5,1.1593666517833494
am_peak,9396,0.15458222023777993,008,2,30.0,15.0,10.5,6.75,7.5,1.1593666517833494
am_peak,9397,0.2576370337296332,008,2,30.0,15.0,10.5,6.75,7.5,1.932277752972249
am_peak,9398,0.15458222023777993,008,2,30.0,15.0,10.5,6.75,7.5,1.1593666517833494
am_peak,9398,0.15458222023777993,002,2,30.0,15.0,10.5,6.75,7.5,1.1593666517833494
am_peak,9399,0.2576370337296332,008,2,30.0,15.0,10.5,6.75,7.5,1.932277752972249
am_peak,9400,0.2576370337296332,008,2,30.0,15.0,10.5,6.75,7.5,1.932277752972249
am_peak,9401,0.2576370337296332,008,2,30.0,15.0,10.5,6.75,7.5,1.932277752972249
am_peak,9402,0.3606918472214865,008,2,30.0,15.0,10.5,6.75,7.5,2.7051888541611486
am_peak,9403,0.7729111011888996,008,2,30.0,15.0,10.5,6.75,7.5,5.796833258916747
am_peak,9406,0.5152740674592664,101,2,30.0,15.0,10.5,6.75,7.5,3.864555505944498
am_peak,9407,0.15458222023777993,101,2,30.0,15.0,10.5,6.75,7.5,1.1593666517833494
am_peak,9408,0.3606918472214865,101,2,30.0,15.0,10.5,6.75,7.5,2.7051888541611486
am_peak,9409,0.15458222023777993,101,2,30.0,15.0,10.5,6.75,7.5,1.1593666517833494
am_peak,9409,0.15458222023777993,001,6,30.0,6.0,10.5,3.0,15.0,2.318733303566699
am_peak,9410,1.3397125753940926,101,2,30.0,15.0,10.5,6.75,7.5,10.047844315455695
am_peak,9411,0.15458222023777993,101,2,30.0,15.0,10.5,6.75,7.5,1.1593666517833494
am_peak,9411,0.15458222023777993,022,2,31.764705882352942,12.705882352941178,10.941176470588236,6.176470588235294,9.529411764705882,1.4730776281482558
am_peak,9412,0.30916444047555985,101,2,30.0,15.0,10.5,6.75,7.5,2.318733303566699
am_peak,9412,0.30916444047555985,010,4,28.8,4.8,10.2,2.4,15.599999999999998,4.822965271418733
am_peak,9413,0.2576370337296332,101,2,30.0,15.0,10.5,6.75,7.5,1.932277752972249
am_peak,9414,0.721383694442973,101,2,30.0,15.0,10.5,6.75,7.5,5.410377708322297
am_peak,9415,0.2576370337296332,101,2,30.0,15.0,10.5,6.75,7.5,1.932277752972249
am_peak,9416,0.3606918472214865,101,2,30.0,15.0,10.5,6.75,7.5,2.7051888541611486
am_peak,9418,0.15458222023777993,101,2,30.0,15.0,10.5,6.75,7.5,1.1593666517833494
am_peak,9418,0.15458222023777993,004,2,30.0,15.0,10.5,6.75,7.5,1.1593666517833494
am_peak,9419,0.15458222023777993,035,2,60.0,45.0,18.0,14.25,7.5,1.1593666517833494
am_peak,9420,0.20610962698370655,035,2,60.0,45.0,18.0,14.25,7.5,1.5458222023777992
am_peak,9421,0.20610962698370655,101,2,30.0,15.0,10.5,6.75,7.5,1.5458222023777992
am_peak,9425,0.46374666071333975,101,2,30.0,15.0,10.5,6.75,7.5,3.4780999553500482
am_peak,9426,0.15458222023777993,101,2,30.0,15.0,10.5,6.75,7.5,1.1593666517833494
am_peak,9427,0.20610962698370655,101,2,30.0,15.0,10.5,6.75,7.5,1.5458222023777992
am_peak,9428,0.20610962698370655,101,2,30.0,15.0,10.5,6.75,7.5,1.5458222023777992
am_peak,9429,0.30916444047555985,101,2,30.0,15.0,10.5,6.75,7.5,2.318733303566699
am_peak,9429,0.30916444047555985,010,4,26.742857142857144,4.8,9.685714285714287,2.4,14.571428571428573,4.5049675612153015
am_peak,9430,0.15458222023777993,101,2,30.0,15.0,10.5,6.75,7.5,1.1593666517833494
am_peak,9431,0.20610962698370655,101,2,30.0,15.0,10.5,6.75,7.5,1.5458222023777992
am_peak,9433,1.1851303551563128,101,2,30.0,15.0,10.5,6.75,7.5,8.888477663672345
am_peak,9434,0.566801474205193,101,2,30.0,15.0,10.5,6.75,7.5,4.251011056538948
am_peak,9435,0.9274933214266795,008,2,30.0,15.0,10.5,6.75,7.5,6.9561999107000965
am_peak,9436,0.2576370337296332,008,2,30.0,15.0,10.5,6.75,7.5,1.932277752972249
am_peak,9437,0.20610962698370655,008,2,30.0,15.0,10.5,6.75,7.5,1.5458222023777992
am_peak,9437,0.20610962698370655,101,2,30.0,15.0,10.5,6.75,7.5,1.5458222023777992
am_peak,9438,0.6698562876970463,008,2,30.0,15.0,10.5,6.75,7.5,5.0239221577278474
am_peak,9439,0.566801474205193,008,2,30.0,15.0,10.5,6.75,7.5,4.251011056538948
am_peak,9440,0.20610962698370655,008,2,30.0,15.0,10.5,6.75,7.5,1.5458222023777992
am_peak,9441,0.15458222023777993,008,2,30.0,15.0,10.5,6.75,7.5,1.1593666517833494
am_peak,9442,0.15458222023777993,008,2,30.0,15.0,10.5,6.75,7.5,1.1593666517833494
am_peak,9443,0.20610962698370655,008,2,30.0,15.0,10.5,6.75,7.5,1.5458222023777992
am_peak,9444,0.15458222023777993,008,2,30.0,15.0,10.5,6.75,7.5,1.1593666517833494
